passenger_id,survived,p_class,title_name,full_name,gender,age,siblings,parents,embarked
895,0,3,Miss.,Addie Revans,male,37.90494517139694,2,1,C
898,0,2,Mr.,Stanwood Spens,male,85.634071007173,0,1,Q
899,0,2,Mr.,Allison Witt,male,93.291040185644,2,1,S
901,0,3,Mrs.,Sven Cruddace,male,73.4049085598217,0,1,Q
902,0,2,Miss.,Mannie Huot,male,75.48392222290349,2,0,S
903,0,3,Mrs.,Finn Esslement,male,27.53121582652704,0,1,Q
904,0,2,Miss.,Gabriell Jinda,male,56.69059484905327,2,0,S
905,1,1,Miss.,Kerrin Billyard,female,51.97915156516386,1,1,C
906,1,1,Mr.,Emanuele Bacher,male,36.57301895475278,2,1,C
907,0,2,Mrs.,Vivianne Broster,male,73.53590074814038,0,1,Q
908,0,2,Mr.,Latisha Kinnar,female,96.17010288373002,0,0,Q
909,1,1,Mrs.,Francine Berkeley,male,65.60682347325726,2,1,C
910,1,1,Mrs.,Ellswerth Stag,male,33.64861065423049,1,0,C
911,1,2,Mr.,Hagen Dunklee,female,7.265548899321095,2,0,C
913,0,2,Mrs.,Howie Gooder,male,27.663276907129244,3,1,Q
914,1,1,Miss.,Bradley Adelsberg,female,77.02394116085983,2,0,S
915,1,1,Mr.,Percival Iowarch,female,89.10337025054697,3,0,Q
916,0,2,Mrs.,Emery Stanyard,male,91.4465505913616,0,0,Q
917,1,1,Mr.,Shelton Acomb,male,49.48246871879016,2,1,S
918,0,2,Miss.,Leeann McComish,male,70.41165646078525,3,1,C
919,1,2,Mr.,Deerdre Hordell,male,50.65238224767476,0,0,C
921,1,1,Mrs.,Eustacia Nutbeem,male,66.59176594211428,3,1,C
922,0,3,Mr.,Hadlee Carse,male,85.47407915040718,3,1,Q
924,0,3,Mrs.,Faydra Tomich,female,30.65087553470081,2,1,C
925,0,2,Mrs.,Seana Lethbury,male,47.86547802673628,0,0,C
926,0,3,Mrs.,Bartlet Dikle,male,90.0848103417256,0,0,S
927,0,3,Mrs.,Desi Baack,male,,3,0,C
928,1,2,Mr.,Zulema Hassur,female,32.009647492045886,1,0,C
929,1,1,Mr.,Christy Macallam,male,99.89523530018664,3,1,C
930,0,3,Mrs.,Bertrando Kyndred,male,53.308461448718575,3,1,C
931,1,2,Mr.,Portie Heersema,female,60.922240676793216,1,1,Q
932,1,2,Mrs.,Jasper Yeude,female,,2,1,Q
935,0,3,Mrs.,Erina Zeplin,female,75.13346184331722,0,0,Q
936,1,2,Miss.,Tierney Mewrcik,female,46.36612650206475,3,1,S
937,1,2,Mr.,Hartwell Franzman,female,41.839210334355,0,1,C
938,0,3,Miss.,See Housecroft,male,97.78616514694986,2,1,Q
939,1,2,Mr.,Ilysa Deighton,female,18.477376204482127,0,1,S
940,0,3,Miss.,Sigismundo Mullard,male,79.01295639254315,2,1,S
941,0,3,Miss.,Clara Bapty,male,57.4429197630656,0,0,Q
942,0,3,Mr.,Nicko Weildish,male,82.86575885390022,2,0,C
943,1,1,Mr.,Zsa zsa Moughton,male,36.21988322632885,0,0,Q
944,1,1,Miss.,Gwendolyn Ferrulli,male,59.40649985197817,3,1,Q
945,0,3,Mr.,Darcie Barrable,male,58.56911864064023,1,0,Q
946,1,1,Miss.,Sapphira Curnokk,female,41.07526054041468,3,1,S
947,0,2,Mrs.,Sonny Gunson,male,56.42136868492536,3,1,Q
948,1,1,Mr.,Windham Murden,female,22.579626097698146,1,0,S
949,0,3,Mr.,Eveleen Perelli,female,28.35099855607628,3,0,C
950,0,2,Mrs.,Domenic Condict,female,77.23056169240733,0,1,Q
951,0,3,Mrs.,Kristy Caulton,male,21.09145450656275,1,0,S
952,1,3,Miss.,Aubrey Jeannin,male,10.897894350572304,2,0,S
953,0,3,Mrs.,Dorise Whate,female,86.31845727942586,3,0,Q
954,0,3,Mr.,Jandy Tomkowicz,female,87.92039889687545,0,1,Q
955,1,2,Miss.,De witt Eastway,female,48.93790143391281,2,1,C
956,1,2,Miss.,Rorie Dickon,female,18.10053193153632,3,0,Q
957,1,1,Miss.,Abigale Robertelli,female,18.685655278000272,0,1,S
958,0,2,Mr.,Melitta Luppitt,male,68.41319352621758,1,0,C
959,0,2,Mr.,Ortensia Aps,male,30.73423825571734,1,1,Q
960,1,2,Miss.,Prentiss Guisler,female,49.12791278781255,1,0,C
961,0,3,Mrs.,Riordan Stratiff,female,69.01494540904842,1,0,Q
962,0,3,Mr.,Marina Dunsleve,female,,3,0,C
963,1,1,Miss.,Maddie Mityukov,female,61.95448326417047,0,0,S
964,1,1,Miss.,Danny Ivetts,male,12.903467781046851,2,1,S
965,0,2,Miss.,Aguste Admans,female,73.73482212743988,1,1,Q
966,1,2,Mr.,Adara Blomfield,female,38.584242286289545,1,0,S
967,1,1,Mr.,Warren Leeman,female,56.4500908275254,0,0,C
969,1,2,Mrs.,Penn Ezzell,female,43.54286843296255,0,1,S
970,0,3,Mrs.,Inge Galland,male,61.90152046803131,0,0,C
971,1,2,Mr.,Adelbert Cesaric,female,25.856190766904422,2,1,S
972,0,3,Mrs.,Terrye Seabright,male,74.80591372597117,2,0,C
973,0,2,Mr.,Richmond Gheorghe,male,,1,0,S
974,1,3,Mr.,Anita Stovine,female,52.05904462104846,1,1,C
975,0,2,Miss.,Jacquie Braunds,male,75.83133397007603,0,1,S
976,0,3,Mr.,Yoko Aubert,male,96.17070190843198,0,1,C
978,0,2,Mr.,Guilbert Thornewell,male,,2,0,C
979,0,3,Mrs.,Caria Seabridge,male,64.61531007797106,3,0,C
980,0,3,Mrs.,Shayna Uvedale,female,61.21117168185789,0,0,C
981,1,2,Mr.,Nerta Harley,male,48.4466807455767,2,0,Q
983,1,3,Miss.,Bennie Grigoire,male,53.06002439645626,2,1,C
984,0,3,Mr.,Richart Vasyuchov,male,87.16074142842594,2,1,Q
985,0,3,Miss.,Jilleen Schmidt,female,91.86198832281782,3,1,Q
986,0,3,Mrs.,Emanuele Thorwarth,male,,1,0,Q
987,1,2,Mr.,Winnie Challicombe,female,52.60190835881389,2,0,C
988,1,2,Miss.,Katinka Lantuffe,female,12.896924739582529,2,0,S
989,1,2,Mrs.,Yul Seligson,female,21.481662572133,1,1,S
990,0,3,Miss.,Stefania Westnedge,female,71.5483622010936,1,1,S
991,0,3,Miss.,Bale Mattsson,male,58.32082227650651,1,1,S
992,0,2,Mrs.,Albie Pedrielli,male,72.65748687215778,2,1,Q
993,0,2,Miss.,Humberto Beckey,male,37.64348537943861,1,1,Q
994,1,1,Mr.,Herbie Dewhurst,male,53.985926498637696,2,0,Q
996,1,2,Mr.,Findlay Ewenson,female,42.78110273410528,3,1,S
998,0,2,Mr.,Mora Bellew,female,65.37713828960372,2,1,Q
999,1,2,Mrs.,Tedda Label,female,,3,0,S
1000,0,2,Miss.,Faythe Esberger,male,53.13602660374429,1,1,Q
1001,0,3,Mrs.,Chauncey Commusso,female,77.64957316755216,3,1,Q
1002,1,1,Mr.,Moyna Offiler,female,88.97466773080153,1,0,C
1003,0,3,Miss.,Roberto Paddle,male,98.66431431299928,0,1,C
1004,1,2,Mrs.,Chance Chatenier,female,63.76915771909237,0,0,S
1005,0,3,Mr.,Kizzee Kelby,female,46.54327038056458,0,1,Q
1006,1,1,Mr.,Wittie Iannuzzelli,female,94.89953490843652,1,0,S
1007,0,2,Mr.,Kearney Petru,male,,1,1,Q
1008,1,1,Miss.,Glyn Ort,male,74.07726786209979,0,0,S
1009,0,2,Mr.,Joell Pharoah,male,67.91292396645234,0,0,Q
1010,1,1,Mr.,Waldemar Aseef,male,,3,1,Q
1011,0,2,Mrs.,Glori Mannin,female,76.1330610720302,0,0,Q
1012,1,2,Mr.,Davy Huller,male,43.75782235338983,2,0,Q
1013,1,3,Miss.,Edin Foxley,female,56.68829816608864,3,1,S
1014,0,3,Miss.,Rachael Brownlow,male,78.99267981105262,2,0,Q
1015,1,3,Miss.,Parrnell Bikker,female,25.17523016776981,0,0,S
1017,1,1,Mr.,Anatollo Lidden,male,22.224890984633685,3,1,S
1018,0,3,Mrs.,Joachim Perfili,male,51.56764617419696,0,1,Q
1019,0,3,Mrs.,Jaimie Mainstone,female,58.6010081098193,3,1,C
1020,0,2,Mrs.,Corrie Kitney,female,86.10358439430438,1,0,C
1021,0,2,Mr.,Romain Rosenschein,male,60.70587720575234,2,1,S
1023,0,2,Mr.,Marlene Plumm,male,89.77509341889238,1,0,Q
1026,1,1,Mrs.,Breanne Mollen,male,22.91037529958557,1,1,S
1027,0,3,Mrs.,Dorelle Dulinty,male,76.49767437334668,3,1,C
1028,0,2,Mrs.,Findlay Cowdry,male,84.25295218645887,0,1,Q
1029,0,3,Mrs.,Cindelyn Beig,female,46.74784033440312,2,0,C
1030,0,3,Mr.,Crin Yersin,male,97.76730763014852,3,1,S
1031,1,2,Mr.,Yetta Fronsek,female,12.090876954575464,3,0,S
1032,1,1,Mrs.,Shalna Swadden,female,63.09046778139364,2,0,S
1033,1,1,Miss.,Gallagher Mizzi,male,91.3523147220381,1,0,S
1034,0,2,Mr.,Nickolas Defew,male,73.39496411628677,1,1,Q
1036,0,3,Miss.,Dulciana Kennelly,male,79.81970097009497,1,0,Q
1038,0,3,Miss.,Audy Emm,female,96.60080686610968,3,1,C
1039,1,2,Mr.,Elita Entreis,female,51.47177199676568,3,0,C
1040,1,1,Mr.,Matthias Enos,male,27.69140869098368,3,1,Q
1041,0,2,Mr.,Meade Bygate,male,44.81640563484528,3,0,C
1042,1,2,Mr.,Modestia Cheeseman,female,27.65390371225286,0,1,C
1043,1,1,Miss.,Lucila Cruikshank,male,91.08460464568569,0,0,S
1044,0,3,Mr.,Prinz Pattie,male,99.74023100192446,1,0,Q
1045,0,3,Mrs.,Adelbert Klambt,female,18.67233081845196,3,0,Q
1046,0,2,Mrs.,Pippa Rolinson,male,77.46098014915074,3,1,Q
1047,0,3,Mrs.,Konstantine Marcinkowski,female,40.547198965815085,1,0,S
1048,1,2,Miss.,Ruddie Erangy,female,25.274916191595537,0,1,S
1049,1,2,Mrs.,Pietro Mosdill,male,19.01446993664715,1,1,C
1050,0,3,Mrs.,Haven Sleightholm,male,79.95342241823107,0,1,S
1051,1,1,Mrs.,Deni Fike,female,42.66914629353774,1,1,Q
1052,1,1,Mr.,Renell Burdell,female,19.302820781207103,2,0,Q
1053,1,2,Mr.,Cory Loveday,female,42.568233128251904,2,1,C
1055,1,1,Mrs.,Anestassia Wickett,male,96.71168369562452,2,0,Q
1056,0,3,Mrs.,Lelia Jakubovitch,male,83.64057325330481,0,1,Q
1057,0,2,Miss.,Paige Skermer,male,80.14931093925749,1,0,S
1058,0,3,Mr.,Tiertza Gaskall,male,,1,0,Q
1059,0,2,Mr.,Arlene Barnardo,male,80.09109778243436,0,0,C
1060,0,3,Miss.,Pascal Lorens,female,64.83780745233662,3,0,S
1062,0,3,Mr.,Archer Bariball,female,84.84369031516829,2,1,C
1063,0,2,Mrs.,Johan Tweddell,male,26.17336138425007,1,0,S
1064,1,1,Miss.,Kara Skipperbottom,female,54.36667309068667,1,0,S
1065,0,3,Miss.,Jamil Jessard,female,80.10345399562539,2,0,S
1066,1,2,Miss.,Liesa Golston,female,38.0109470054787,2,0,C
1067,0,3,Miss.,Cristobal O'Howbane,female,84.79933881714365,0,0,S
1068,1,2,Miss.,Iseabal Gadsby,female,60.22633929584405,2,0,S
1070,1,1,Miss.,Ignacius Buard,male,20.443734701175995,0,0,Q
1071,0,2,Mrs.,Gal Trett,female,,3,1,C
1072,1,1,Miss.,Rodger Rossander,male,79.79958132957651,3,1,C
1073,1,2,Miss.,Ludwig Matschoss,female,19.86576678942915,3,1,Q
1075,0,3,Mr.,Free Gilleson,female,93.57175054089436,0,0,S
1076,0,3,Miss.,Fey Skones,male,84.2760365429022,0,0,C
1077,0,3,Mr.,Nat Acock,female,23.19301551271457,0,0,C
1078,0,2,Mrs.,Arni Bamlett,male,69.1307218604038,2,0,S
1080,0,2,Miss.,Edgard Cochet,male,28.48864126735253,1,0,C
1081,0,2,Miss.,Melamie Smallcomb,male,69.9448283680873,1,1,S
1082,0,2,Mrs.,Harri Blunderfield,female,67.82924931988285,2,1,C
1083,1,3,Mrs.,Kaye Renzullo,male,54.035441541768776,0,1,S
1084,0,3,Miss.,Moselle Antowski,male,65.58148657444995,3,1,C
1085,0,3,Mrs.,Kara Garlant,male,99.9662725902142,2,1,S
1086,1,2,Miss.,Tabbi Barnham,female,28.342876151249456,0,1,Q
1087,1,2,Mr.,Inness Mougin,female,37.57819435633753,0,0,C
1088,0,2,Mr.,Rochester Thorius,female,88.05148342880727,2,0,S
1089,0,3,Mr.,Katrine Wigsell,female,39.22537046679463,3,1,C
1090,1,1,Mrs.,Erastus Burds,female,71.79495580735889,1,0,Q
1091,0,3,Mr.,Cicily Vittet,female,61.5876113193132,1,1,Q
1092,1,2,Mr.,Barbabra Adamides,female,53.46327567275593,2,0,Q
1093,0,2,Miss.,Carlynne Morphet,male,47.35316154214127,0,1,Q
1094,1,1,Miss.,Florry Truse,female,56.87852213050797,1,0,Q
1095,1,2,Mrs.,Gabriele Dilston,female,59.39398523923092,0,0,C
1098,1,2,Mrs.,Laurella Joseland,female,62.96954343062494,0,1,S
1099,0,3,Miss.,Von Buncher,male,44.13813606771971,0,0,C
1100,0,2,Miss.,Homer Avrahamov,male,57.58151073529475,1,0,S
1101,0,3,Miss.,Jasper Mattimoe,male,,1,1,S
1102,0,3,Mr.,Sal Thridgould,male,83.61841609438984,2,1,S
1104,0,2,Mrs.,Rozele Hanner,male,31.371169806266696,0,1,Q
1105,0,3,Miss.,Adriano Bourdas,female,53.59751435470929,1,0,S
1106,1,1,Mr.,Eda Lambourn,female,37.3484703928279,1,0,Q
1107,0,3,Miss.,Gerri Offer,male,68.40322921706404,0,0,S
1108,1,2,Mrs.,Myron Heamus,female,38.87578168181942,0,1,Q
1110,1,1,Mrs.,Hermina Kropach,female,20.4601176426077,2,1,C
1111,0,2,Mrs.,Georgie Mum,female,65.6275157476915,0,1,Q
1112,1,1,Mr.,Ardene Trent,male,50.018222445130526,1,0,C
1113,1,1,Mr.,Tabitha Tuvey,male,32.30275239220906,2,1,C
1114,1,1,Mrs.,Baron Workes,female,61.56063647129135,2,0,C
1116,0,3,Miss.,Brantley Canto,female,46.308562730923896,0,1,Q
1118,0,3,Mrs.,Pollyanna MacPhee,female,73.76656109919318,2,1,S
1119,0,3,Mrs.,Mahala Bamling,female,76.47354336034722,1,1,C
1120,0,3,Mrs.,Tiffany McCalum,male,56.7333641843872,0,1,C
1121,0,2,Mrs.,Ryun Priden,male,78.91896480430005,2,0,S
1122,0,2,Mr.,Odessa Shayes,female,71.62573286056194,0,1,Q
1124,0,3,Mrs.,Coralyn Pettigree,female,67.747381058363,0,1,Q
1126,0,2,Mrs.,Page Kleinzweig,male,88.1669955262111,1,1,C
1127,0,2,Mrs.,Mateo Eayrs,male,46.31753312657676,3,1,C
1128,0,2,Mr.,Frannie Zecchinii,female,90.3089335841756,2,0,C
1129,0,2,Miss.,Betteann Kos,male,83.98381782527554,0,1,C
1130,0,3,Mr.,Harmonie Penfold,male,91.56059179990788,1,1,S
1131,1,1,Mr.,Alessandra Bremeyer,male,79.36053111967999,1,1,C
1132,0,3,Miss.,Kaleena Clemes,male,31.079283767046626,2,1,Q
1133,0,3,Mrs.,Alfonso Coxwell,male,29.869225547917807,3,1,S
1134,1,1,Miss.,Charlotta Annatt,female,,2,0,Q
1135,0,3,Mr.,Cristin Itzkovich,female,76.57938748253353,2,0,C
1136,1,3,Mr.,Filberto Morforth,female,37.96627150959334,3,0,C
1137,0,2,Mrs.,Gusella Curryer,male,53.54221986848857,1,0,C
1138,0,2,Miss.,Martie Cancellario,male,,1,1,S
1139,0,2,Miss.,Myrlene Birchill,female,66.69769133134088,1,1,S
1140,1,2,Miss.,Thaddeus Wanstall,male,55.46910748820729,0,0,S
1141,0,3,Miss.,Hal Bodleigh,male,67.59683182464168,0,0,C
1142,1,1,Mr.,Baird Plumbley,female,32.106665986892125,3,1,Q
1143,1,1,Miss.,Marcellina Prover,male,,2,0,C
1144,1,2,Mrs.,Clayborne Bimson,female,44.72313325601027,1,1,Q
1146,0,3,Mr.,Cleon Blackie,male,26.41781121136402,3,0,Q
1147,1,1,Mr.,Kaia Maddigan,male,96.46276671309822,3,1,Q
1148,0,3,Mr.,Douglas Crudginton,female,23.315163284887475,0,0,S
1149,1,2,Miss.,Anselm Fairlem,female,46.06746667495037,1,1,Q
1150,0,3,Mr.,Gib O'Shesnan,female,67.8701592851951,1,0,C
1151,1,1,Mr.,Elenore MacCartney,male,31.160506127342288,1,0,S
1152,1,1,Mr.,Port Toon,male,64.37681390760767,3,0,S
1153,0,3,Miss.,Joni Hasser,male,71.71155231369053,1,1,S
1154,0,3,Mrs.,Kevyn Kapiloff,female,90.2951463397486,0,1,Q
1156,0,3,Miss.,Randolf Jalland,male,65.10179390874764,0,1,C
1157,1,1,Mrs.,Corry Benbow,female,25.79531875916756,1,0,Q
1158,0,3,Mrs.,Kellen Laflin,male,93.50872259661892,1,0,Q
1159,0,3,Miss.,Emmy Getten,male,96.5669221487865,3,1,S
1160,0,2,Mrs.,Lilas Dunkerk,female,80.32002302050755,2,0,Q
1162,0,3,Mrs.,Michelle Farnill,female,19.00324095059573,2,1,Q
1163,0,3,Mrs.,Laurianne Inglesent,male,58.46375041078384,1,0,C
1165,1,1,Mrs.,Skyler Rappoport,female,43.21376204043774,2,1,C
1166,0,3,Mr.,Tobin Bradlaugh,female,40.25376255483462,3,0,C
1167,1,1,Mr.,Jorgan O'Daly,male,19.21900620571581,2,0,C
1168,0,3,Miss.,Zitella Pantry,male,33.92055545940519,3,0,Q
1169,1,1,Miss.,Benito Matys,female,48.3750708837733,2,0,S
1171,1,1,Mr.,Thorvald St. Hill,female,32.7078700058225,1,1,C
1172,0,2,Miss.,Sumner Scopes,male,68.24609835256736,3,0,C
1174,0,2,Mrs.,Delphine Nunnery,male,99.82156884091695,3,1,C
1176,0,2,Miss.,Manuel Ivanichev,female,90.21396278462603,0,0,Q
1178,1,1,Mrs.,Nickie Aleksandrov,male,99.418409049774,0,1,C
1179,0,3,Mr.,Madelon Denkel,female,83.7407856749419,3,1,C
1180,1,1,Miss.,Roch Scoggans,male,47.04192792713392,1,1,C
1181,0,3,Miss.,Marylinda de Wilde,male,30.588182304423977,3,1,C
1182,1,1,Mrs.,Jacqueline Harbertson,female,56.75137106769769,1,0,Q
1183,1,1,Mrs.,Farris Lamplough,male,52.4822054097218,2,0,Q
1184,0,2,Mr.,Dedie McEvon,male,39.05894924120896,0,0,Q
1185,0,2,Miss.,Leda Quan,male,85.66955707146387,1,1,S
1186,1,2,Mr.,Thebault Killeen,male,43.31412555920223,0,0,C
1187,0,3,Mrs.,Beckie Chesney,female,34.00180775800956,3,1,Q
1188,0,2,Mrs.,Berkley Cooksey,male,97.82808699710722,2,1,C
1189,0,2,Miss.,Kip McPhilemy,male,79.20199838387059,3,1,Q
1190,1,3,Miss.,Roselia Murley,female,16.14786331536331,3,1,C
1191,0,3,Mrs.,Addie Mollin,male,42.96408663411066,2,1,Q
1193,1,1,Mr.,Jeralee Caberas,female,61.033364013496936,0,1,S
1195,1,2,Mr.,Nefen Vispo,male,49.08304172187089,3,0,C
1196,1,2,Mr.,Bethany Derycot,male,57.25277983661518,3,1,S
1198,0,3,Miss.,Aharon Gorioli,male,59.73089711028712,1,0,S
1199,0,2,Mrs.,Tomi Edgeler,female,,2,1,Q
1201,1,1,Miss.,Aleda Kubatsch,female,,3,0,S
1202,0,2,Miss.,Gayleen Elstub,female,88.92691879059267,2,1,S
1203,1,1,Miss.,Mala Lindores,male,71.54812726408798,3,1,C
1204,0,2,Mr.,Ella Kruschov,female,66.99998044885193,0,0,Q
1206,1,1,Miss.,Jonas Daborne,male,57.308366243393365,2,1,Q
1207,0,2,Mr.,Darbie Dederich,male,30.38763732606616,0,1,S
1208,0,3,Mrs.,Avril Doncaster,female,27.77784051468479,0,0,S
1210,0,2,Mr.,Gothart Pandya,female,,2,0,C
1211,0,3,Miss.,See Wyper,female,,3,1,S
1212,1,1,Miss.,Lucius Norsister,male,39.43968642238119,0,0,C
1213,0,2,Mr.,Ashlie Brockhouse,male,96.15251700997146,2,0,C
1214,1,1,Miss.,Brady Motton,male,60.384749080049126,3,0,C
1215,1,2,Mrs.,Claresta Nield,female,52.03736069171468,1,0,Q
1216,1,1,Mr.,Brinn Tarling,male,65.4401691336227,1,1,C
1217,1,1,Mr.,Delainey Copland,female,49.76945753156155,2,0,C
1218,1,1,Mr.,Ardine Briscoe,male,27.80848898145545,0,0,S
1219,1,2,Mrs.,Margarethe Horbath,male,64.16465561579213,2,1,Q
1220,1,2,Miss.,Fidelio Geater,male,16.348545418996178,2,0,S
1221,0,3,Miss.,Collin Blumson,female,25.03681176039793,2,1,Q
1222,0,2,Mr.,Odessa Cranmor,female,97.5168544402938,0,1,Q
1223,0,3,Miss.,Adolpho Burt,female,83.9105426930481,2,1,C
1224,0,3,Miss.,Reina Liverseege,male,35.839936976694524,0,0,S
1225,0,3,Mrs.,Merry Loughnan,male,62.81512979566656,2,0,C
1226,0,3,Mrs.,Ricoriki Kynge,female,,2,1,S
1227,0,2,Miss.,Troy Lapley,male,49.11975575485103,1,0,Q
1228,0,2,Miss.,Jorge Elkin,male,49.00402105677508,2,1,S
1229,1,2,Miss.,Gusti Neumann,male,36.09727129220216,0,0,Q
1230,0,3,Mrs.,Charlean McVitie,female,61.86070406623266,0,1,S
1231,1,2,Miss.,Seamus Crass,male,17.336595523555992,0,1,C
1232,0,3,Miss.,Roy Gerbl,female,84.03459811843709,0,0,S
1234,0,2,Miss.,Valdemar Cherm,female,85.73924049567047,3,1,S
1235,0,3,Miss.,Bing Jermin,female,49.69597382853476,3,1,Q
1236,0,2,Mrs.,Ogdon Ketch,male,31.84944243278173,3,0,C
1237,0,2,Mrs.,Meir Gaskill,male,96.06541220213666,0,1,S
1238,0,2,Mr.,Merle Montfort,male,,0,1,Q
1239,0,2,Mr.,Ferrell Thwaite,male,52.16944467656447,0,0,Q
1240,1,2,Mrs.,Avril Debnam,female,50.9976239023421,2,0,C
1242,0,3,Miss.,Abigale Arrundale,female,,1,0,Q
1243,0,3,Miss.,Caleb Duchart,female,89.53083474458907,1,1,C
1244,1,1,Miss.,Carlita Mingame,male,83.1591750558439,3,1,Q
1245,1,3,Mrs.,Clayton Yann,male,5.732789309676717,3,0,S
1246,0,2,Mr.,Dahlia Gash,female,75.27528621812077,2,0,Q
1247,0,3,Mrs.,Eydie Longforth,male,80.24845216696386,2,1,C
1248,1,1,Mr.,Sadie Bushen,male,7.6918340568248755,1,1,Q
1249,0,2,Mrs.,Hank Hallaways,female,65.60244267957147,1,1,S
1250,0,2,Miss.,Alfredo Sopp,female,84.31402663457449,1,1,S
1251,0,3,Mrs.,Caleb Lorman,female,45.745846132290886,0,0,Q
1254,1,1,Mrs.,Janek Lortz,male,66.4490954378687,0,0,Q
1255,1,1,Mr.,Juditha Venart,male,52.39549648553356,0,0,Q
1256,0,3,Miss.,Jozef Joutapaitis,male,,0,1,Q
1257,1,2,Miss.,Montague Kennham,male,11.80240855623864,1,1,S
1258,1,1,Mr.,Sinclair Tasker,female,38.082196187629975,1,0,C
1260,0,3,Mr.,Giff Tethcote,female,99.21989946006843,2,1,S
1261,0,3,Mrs.,Thorndike Caveill,female,30.3442140281212,3,1,Q
1262,1,1,Mrs.,Teodoor Antosik,female,30.12583667071483,2,0,S
1264,1,1,Mr.,Calida Gilhooley,male,,2,1,Q
1265,0,3,Miss.,Reinaldos Milne,female,28.58254381497356,1,1,Q
1267,0,3,Mrs.,Phil Pinnocke,female,21.032343333310603,0,1,S
1269,0,3,Miss.,Estel Nussii,female,40.55192106289657,1,0,S
1270,0,2,Miss.,Ewart Dufaire,female,91.27057542507792,3,0,C
1271,1,1,Miss.,Carey Wenn,male,62.27360352284531,0,0,S
1272,1,1,Mr.,Henrie Garioch,male,33.03253130794443,2,1,S
1273,0,3,Mrs.,Adriano Kliemchen,female,60.67976091982333,3,0,C
1274,1,2,Mrs.,Viviyan Gosneye,female,27.465333039078217,2,1,S
1275,1,1,Miss.,Perl Causer,female,41.19215522901718,1,0,S
1276,1,1,Miss.,Baxie Gumery,male,55.37868526620538,1,1,S
1277,0,2,Miss.,Denver Hacquard,male,29.895726412481984,0,0,Q
1279,0,2,Miss.,Corey Catt,male,,3,1,S
1280,0,3,Miss.,Corrina Cotterrill,male,52.47937486910954,2,1,Q
1281,1,1,Miss.,Marice Tibbles,female,84.64913893152817,1,1,C
1282,0,3,Miss.,Gabriella Turton,male,32.532297344079794,0,1,C
1283,0,3,Miss.,Helyn Ruppelin,female,63.682465498105245,1,0,Q
1284,0,3,Miss.,Augie Katzmann,female,64.26225908888242,2,1,Q
1285,0,2,Mrs.,Kaylil Petrashkov,female,91.99040775775472,0,1,S
1286,0,2,Mr.,Dore Reely,male,29.75393251527441,3,0,C
1287,0,2,Miss.,Angeline Pear,female,,3,0,S
1288,0,3,Miss.,Merilee Haste,female,28.848998255723306,2,0,S
1289,0,3,Miss.,Jerald Antram,female,26.522966647139324,3,0,Q
1290,1,1,Miss.,Arvie Alvarez,female,33.53498776575649,3,1,Q
1291,1,1,Mrs.,Mina Falco,male,57.89544080545552,3,1,S
1292,0,2,Mrs.,Mandi Purle,female,90.8759228898156,1,1,C
1293,0,3,Miss.,Suzy Abrahmer,male,52.03920096410727,2,0,Q
1294,1,1,Miss.,Sterling Perrin,male,29.317639830217885,2,1,C
1295,1,1,Miss.,Dyanne Stringman,female,96.86243118485793,0,1,S
1296,0,3,Mrs.,Van Wharrier,female,,3,0,C
1297,0,3,Miss.,Cirillo Harlin,male,53.0124370973252,1,1,C
1300,1,2,Mrs.,Ginelle Gittins,female,24.955678121535858,1,1,C
1301,0,3,Miss.,Maris Allawy,female,86.90339497441153,1,0,S
1302,0,3,Mrs.,Kelwin Duester,male,28.82897749305818,3,1,Q
1303,1,1,Mrs.,Addia Lampet,male,73.97607525133442,3,0,C
1304,1,1,Miss.,Brok Monkleigh,male,38.84747562024559,2,1,C
1305,1,1,Miss.,Matteo Crighton,female,81.23168206446482,0,1,Q
1306,1,1,Mr.,Myrtice Sheridan,female,31.876171570342706,3,1,C
1307,1,1,Mrs.,Charline Jarville,female,30.78080541284129,1,1,S
1308,1,1,Miss.,Sheff Cotilard,male,59.26306617814371,0,0,C
1309,0,2,Miss.,Edith McGreil,male,79.13169986922018,0,1,S
1310,1,3,Miss.,Iolanthe Syder,male,39.11244895281623,0,1,S
1311,0,2,Mr.,Allayne Kloser,male,93.8253780752474,3,1,C
1312,1,2,Mrs.,Giavani Riccione,female,49.803987214893375,3,0,S
1313,1,1,Miss.,Forrest Cisar,female,47.83231418490713,2,0,S
1314,1,2,Mr.,Madelina Annatt,female,22.94949794698299,0,1,Q
1315,0,3,Miss.,Steven Croston,female,25.95014490851178,2,0,Q
1316,0,2,Mrs.,Verne Stonall,male,91.13012268385452,0,1,C
1317,0,3,Mr.,Arie Balnaves,male,45.6486139218531,1,1,C
1318,1,1,Miss.,Chiquia MacKibbon,male,40.1158241714644,0,1,S
1319,0,3,Mrs.,Darelle Ramberg,female,25.01720641728085,2,1,C
1320,0,3,Miss.,Leoine Risby,female,73.64442888954643,0,1,S
1321,0,2,Mrs.,Warner Maguire,male,26.738610299407167,2,0,C
1322,0,3,Mr.,Claudie Allan,female,39.455675852782925,3,0,S
1325,1,3,Miss.,Ivie Jatczak,female,64.53502805521738,2,0,Q
1326,1,1,Mr.,Wendall Niece,female,85.09734333845562,2,1,Q
1327,0,2,Miss.,Meggie Pinchon,male,82.04669840765906,1,0,Q
1328,1,2,Mrs.,Rosemonde Isacke,female,26.10972100338054,2,1,S
